C:\Users\kohlm\Desktop\arbeit\qPCR\130320 Standards BSP RIDA BSP.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 2	P	 2	64	ICD	 43	    33368	59.7
 2	P	 2	64	ICD	 44	    33616	59.7
 2	P	 2	64	ICD	 45	    33615	59.7
 2	P	 2	64	Salmo	  1	    11929	59.5
 2	P	 2	64	Salmo	  2	    11590	59.6
 2	P	 2	64	Salmo	  3	    11368	59.6
 2	P	 2	64	Salmo	  4	    11401	59.6
 2	P	 2	64	Salmo	  5	    11382	59.6
 2	P	 2	64	Salmo	  6	    11391	59.6
 2	P	 2	64	Salmo	  7	    11490	59.7
 2	P	 2	64	Salmo	  8	    11492	59.6
 2	P	 2	64	Salmo	  9	    11497	59.7
 2	P	 2	64	Salmo	 10	    11578	59.6
 2	P	 2	64	Salmo	 11	    11560	59.6
 2	P	 2	64	Salmo	 12	    11592	59.7
 2	P	 2	64	Salmo	 13	    11555	59.7
 2	P	 2	64	Salmo	 14	    11634	59.7
 2	P	 2	64	Salmo	 15	    11652	59.7
 2	P	 2	64	Salmo	 16	    11586	59.7
 2	P	 2	64	Salmo	 17	    11652	59.7
 2	P	 2	64	Salmo	 18	    11733	59.7
 2	P	 2	64	Salmo	 19	    11759	59.7
 2	P	 2	64	Salmo	 20	    11789	59.7
 2	P	 2	64	Salmo	 21	    11665	59.7
 2	P	 2	64	Salmo	 22	    11736	59.7
 2	P	 2	64	Salmo	 23	    11779	59.7
 2	P	 2	64	Salmo	 24	    11846	59.7
 2	P	 2	64	Salmo	 25	    11835	59.7
 2	P	 2	64	Salmo	 26	    11867	59.7
 2	P	 2	64	Salmo	 27	    11846	59.7
 2	P	 2	64	Salmo	 28	    11876	59.7
 2	P	 2	64	Salmo	 29	    11940	59.7
 2	P	 2	64	Salmo	 30	    11992	59.7
 2	P	 2	64	Salmo	 31	    12020	59.7
 2	P	 2	64	Salmo	 32	    12060	59.7
 2	P	 2	64	Salmo	 33	    12115	59.7
 2	P	 2	64	Salmo	 34	    12080	59.7
 2	P	 2	64	Salmo	 35	    12214	59.7
 2	P	 2	64	Salmo	 36	    12158	59.7
 2	P	 2	64	Salmo	 37	    12099	59.7
 2	P	 2	64	Salmo	 38	    12143	59.7
 2	P	 2	64	Salmo	 39	    12259	59.7
 2	P	 2	64	Salmo	 40	    12175	59.7
 2	P	 2	64	Salmo	 41	    12219	59.7
 2	P	 2	64	Salmo	 42	    12180	59.7
 2	P	 2	64	Salmo	 43	    12144	59.7
 2	P	 2	64	Salmo	 44	    12217	59.7
 2	P	 2	64	Salmo	 45	    12249	59.7
 2	P	 2	65	Campy	  1	     5061	59.5
 2	P	 2	65	Campy	  2	     4900	59.6
 2	P	 2	65	Campy	  3	     4845	59.6
 2	P	 2	65	Campy	  4	     4830	59.6
 2	P	 2	65	Campy	  5	     4832	59.6
 2	P	 2	65	Campy	  6	     4844	59.6
 2	P	 2	65	Campy	  7	     4825	59.7
 2	P	 2	65	Campy	  8	     4827	59.7
 2	P	 2	65	Campy	  9	     4827	59.7
 2	P	 2	65	Campy	 10	     4882	59.7
 2	P	 2	65	Campy	 11	     4884	59.7
 2	P	 2	65	Campy	 12	     4880	59.7
 2	P	 2	65	Campy	 13	     4877	59.7
 2	P	 2	65	Campy	 14	     4901	59.7
 2	P	 2	65	Campy	 15	     4897	59.7
 2	P	 2	65	Campy	 16	     4886	59.7
 2	P	 2	65	Campy	 17	     4885	59.7
 2	P	 2	65	Campy	 18	     4884	59.7
 2	P	 2	65	Campy	 19	     4889	59.7
 2	P	 2	65	Campy	 20	     4898	59.7
 2	P	 2	65	Campy	 21	     4858	59.7
 2	P	 2	65	Campy	 22	     4887	59.7
 2	P	 2	65	Campy	 23	     4875	59.7
 2	P	 2	65	Campy	 24	     4899	59.7
 2	P	 2	65	Campy	 25	     4918	59.7
 2	P	 2	65	Campy	 26	     4880	59.7
 2	P	 2	65	Campy	 27	     4896	59.7
 2	P	 2	65	Campy	 28	     4902	59.7
 2	P	 2	65	Campy	 29	     4924	59.7
 2	P	 2	65	Campy	 30	     4902	59.7
 2	P	 2	65	Campy	 31	     4934	59.7
 2	P	 2	65	Campy	 32	     4944	59.7
 2	P	 2	65	Campy	 33	     4929	59.7
 2	P	 2	65	Campy	 34	     4939	59.7
 2	P	 2	65	Campy	 35	     4945	59.7
 2	P	 2	65	Campy	 36	     4942	59.7
 2	P	 2	65	Campy	 37	     4951	59.7
 2	P	 2	65	Campy	 38	     4945	59.7
 2	P	 2	65	Campy	 39	     4963	59.7
 2	P	 2	65	Campy	 40	     4966	59.7
 2	P	 2	65	Campy	 41	     4941	59.7
 2	P	 2	65	Campy	 42	     4965	59.7
 2	P	 2	65	Campy	 43	     4946	59.7
 2	P	 2	65	Campy	 44	     4960	59.7
 2	P	 2	65	Campy	 45	     4954	59.7
 2	P	 2	65	Yersi	  1	     5592	59.5
 2	P	 2	65	Yersi	  2	     5494	59.6
 2	P	 2	65	Yersi	  3	     5455	59.5
 2	P	 2	65	Yersi	  4	     5413	59.6
 2	P	 2	65	Yersi	  5	     5411	59.6
 2	P	 2	65	Yersi	  6	     5410	59.6
 2	P	 2	65	Yersi	  7	     5437	59.7
 2	P	 2	65	Yersi	  8	     5464	59.6
 2	P	 2	65	Yersi	  9	     5470	59.7
 2	P	 2	65	Yersi	 10	     5527	59.6
 2	P	 2	65	Yersi	 11	     5502	59.7
 2	P	 2	65	Yersi	 12	     5547	59.7
 2	P	 2	65	Yersi	 13	     5550	59.7
 2	P	 2	65	Yersi	 14	     5548	59.7
 2	P	 2	65	Yersi	 15	     5503	59.7
 2	P	 2	65	Yersi	 16	     5541	59.7
 2	P	 2	65	Yersi	 17	     5563	59.7
 2	P	 2	65	Yersi	 18	     5582	59.7
 2	P	 2	65	Yersi	 19	     5611	59.7
 2	P	 2	65	Yersi	 20	     5578	59.7
 2	P	 2	65	Yersi	 21	     5601	59.7
 2	P	 2	65	Yersi	 22	     5686	59.7
 2	P	 2	65	Yersi	 23	     5762	59.7
 2	P	 2	65	Yersi	 24	     5931	59.7
 2	P	 2	65	Yersi	 25	     6165	59.7
 2	P	 2	65	Yersi	 26	     6611	59.7
 2	P	 2	65	Yersi	 27	     7326	59.7
 2	P	 2	65	Yersi	 28	     8374	59.7
 2	P	 2	65	Yersi	 29	     9650	59.7
 2	P	 2	65	Yersi	 30	    11065	59.7
 2	P	 2	65	Yersi	 31	    12406	59.7
 2	P	 2	65	Yersi	 32	    13704	59.7
 2	P	 2	65	Yersi	 33	    14570	59.7
 2	P	 2	65	Yersi	 34	    15279	59.7
 2	P	 2	65	Yersi	 35	    15795	59.7
 2	P	 2	65	Yersi	 36	    16378	59.7
 2	P	 2	65	Yersi	 37	    16895	59.7
 2	P	 2	65	Yersi	 38	    17289	59.7
 2	P	 2	65	Yersi	 39	    17545	59.7
 2	P	 2	65	Yersi	 40	    17877	59.7
 2	P	 2	65	Yersi	 41	    18027	59.7
 2	P	 2	65	Yersi	 42	    18380	59.7
 2	P	 2	65	Yersi	 43	    18489	59.7
 2	P	 2	65	Yersi	 44	    18602	59.7
 2	P	 2	65	Yersi	 45	    18686	59.7
 2	P	 2	65	ICD	  1	    12009	59.5
 2	P	 2	65	ICD	  2	    11726	59.5
 2	P	 2	65	ICD	  3	    11571	59.6
 2	P	 2	65	ICD	  4	    11536	59.6
 2	P	 2	65	ICD	  5	    11498	59.6
 2	P	 2	65	ICD	  6	    11479	59.7
 2	P	 2	65	ICD	  7	    11563	59.6
 2	P	 2	65	ICD	  8	    11590	59.7
 2	P	 2	65	ICD	  9	    11521	59.6
 2	P	 2	65	ICD	 10	    11795	59.7
 2	P	 2	65	ICD	 11	    11862	59.7
 2	P	 2	65	ICD	 12	    11891	59.7
 2	P	 2	65	ICD	 13	    11761	59.7
 2	P	 2	65	ICD	 14	    11857	59.7
 2	P	 2	65	ICD	 15	    11807	59.7
 2	P	 2	65	ICD	 16	    11761	59.7
 2	P	 2	65	ICD	 17	    11854	59.7
 2	P	 2	65	ICD	 18	    11793	59.7
 2	P	 2	65	ICD	 19	    11869	59.7
 2	P	 2	65	ICD	 20	    11879	59.7
 2	P	 2	65	ICD	 21	    11974	59.7
 2	P	 2	65	ICD	 22	    11991	59.7
 2	P	 2	65	ICD	 23	    12152	59.7
 2	P	 2	65	ICD	 24	    12462	59.7
 2	P	 2	65	ICD	 25	    13150	59.7
 2	P	 2	65	ICD	 26	    14341	59.7
 2	P	 2	65	ICD	 27	    16216	59.7
 2	P	 2	65	ICD	 28	    19013	59.7
 2	P	 2	65	ICD	 29	    22337	59.7
 2	P	 2	65	ICD	 30	    25735	59.7
 2	P	 2	65	ICD	 31	    28183	59.7
 2	P	 2	65	ICD	 32	    30049	59.7
 2	P	 2	65	ICD	 33	    30956	59.7
 2	P	 2	65	ICD	 34	    31364	59.7
 2	P	 2	65	ICD	 35	    31601	59.7
 2	P	 2	65	ICD	 36	    32138	59.7
 2	P	 2	65	ICD	 37	    32063	59.7
 2	P	 2	65	ICD	 38	    32059	59.7
 2	P	 2	65	ICD	 39	    32155	59.7
 2	P	 2	65	ICD	 40	    32208	59.7
 2	P	 2	65	ICD	 41	    32114	59.7
 2	P	 2	65	ICD	 42	    32206	59.7
 2	P	 2	65	ICD	 43	    32148	59.7
 2	P	 2	65	ICD	 44	    31977	59.7
 2	P	 2	65	ICD	 45	    32237	59.7
 2	P	 2	65	Salmo	  1	    11250	59.5
 2	P	 2	65	Salmo	  2	    11023	59.6
 2	P	 2	65	Salmo	  3	    11002	59.6
 2	P	 2	65	Salmo	  4	    10949	59.6
 2	P	 2	65	Salmo	  5	    11009	59.6
 2	P	 2	65	Salmo	  6	    10978	59.6
 2	P	 2	65	Salmo	  7	    10920	59.7
 2	P	 2	65	Salmo	  8	    11115	59.6
 2	P	 2	65	Salmo	  9	    11137	59.7
 2	P	 2	65	Salmo	 10	    11256	59.6
 2	P	 2	65	Salmo	 11	    11280	59.6
 2	P	 2	65	Salmo	 12	    11342	59.7
 2	P	 2	65	Salmo	 13	    11346	59.7
 2	P	 2	65	Salmo	 14	    11472	59.7
 2	P	 2	65	Salmo	 15	    11375	59.7
 2	P	 2	65	Salmo	 16	    11489	59.7
 2	P	 2	65	Salmo	 17	    11334	59.7
 2	P	 2	65	Salmo	 18	    11471	59.7
 2	P	 2	65	Salmo	 19	    11511	59.7
 2	P	 2	65	Salmo	 20	    11505	59.7
 2	P	 2	65	Salmo	 21	    11456	59.7
 2	P	 2	65	Salmo	 22	    11434	59.7
 2	P	 2	65	Salmo	 23	    11578	59.7
 2	P	 2	65	Salmo	 24	    11546	59.7
 2	P	 2	65	Salmo	 25	    11641	59.7
 2	P	 2	65	Salmo	 26	    11559	59.7
 2	P	 2	65	Salmo	 27	    11623	59.7
 2	P	 2	65	Salmo	 28	    11646	59.7
 2	P	 2	65	Salmo	 29	    11691	59.7
 2	P	 2	65	Salmo	 30	    11851	59.7
 2	P	 2	65	Salmo	 31	    11799	59.7
 2	P	 2	65	Salmo	 32	    11924	59.7
 2	P	 2	65	Salmo	 33	    11837	59.7
 2	P	 2	65	Salmo	 34	    11798	59.7
 2	P	 2	65	Salmo	 35	    11864	59.7
 2	P	 2	65	Salmo	 36	    11968	59.7
 2	P	 2	65	Salmo	 37	    11994	59.7
 2	P	 2	65	Salmo	 38	    11968	59.7
 2	P	 2	65	Salmo	 39	    11990	59.7
 2	P	 2	65	Salmo	 40	    12054	59.7
 2	P	 2	65	Salmo	 41	    12062	59.7
 2	P	 2	65	Salmo	 42	    12000	59.7
 2	P	 2	65	Salmo	 43	    11941	59.7
 2	P	 2	65	Salmo	 44	    12050	59.7
 2	P	 2	65	Salmo	 45	    12051	59.7
 2	P	 2	66	Campy	  1	     5826	59.5
 2	P	 2	66	Campy	  2	     5622	59.6
 2	P	 2	66	Campy	  3	     5524	59.6
 2	P	 2	66	Campy	  4	     5504	59.6
 2	P	 2	66	Campy	  5	     5491	59.6
 2	P	 2	66	Campy	  6	     5485	59.6
 2	P	 2	66	Campy	  7	     5487	59.7
 2	P	 2	66	Campy	  8	     5475	59.7
 2	P	 2	66	Campy	  9	     5475	59.7
 2	P	 2	66	Campy	 10	     5474	59.7
 2	P	 2	66	Campy	 11	     5473	59.7
 2	P	 2	66	Campy	 12	     5463	59.7
 2	P	 2	66	Campy	 13	     5448	59.7
 2	P	 2	66	Campy	 14	     5482	59.7
 2	P	 2	66	Campy	 15	     5466	59.7
 2	P	 2	66	Campy	 16	     5463	59.7
 2	P	 2	66	Campy	 17	     5462	59.7
 2	P	 2	66	Campy	 18	     5452	59.7
 2	P	 2	66	Campy	 19	     5460	59.7
 2	P	 2	66	Campy	 20	     5457	59.7
 2	P	 2	66	Campy	 21	     5450	59.7
 2	P	 2	66	Campy	 22	     5466	59.7
 2	P	 2	66	Campy	 23	     5466	59.7
 2	P	 2	66	Campy	 24	     5489	59.7
 2	P	 2	66	Campy	 25	     5489	59.7
 2	P	 2	66	Campy	 26	     5470	59.7
 2	P	 2	66	Campy	 27	     5486	59.7
 2	P	 2	66	Campy	 28	     5474	59.7
 2	P	 2	66	Campy	 29	     5524	59.7
 2	P	 2	66	Campy	 30	     5520	59.7
 2	P	 2	66	Campy	 31	     5529	59.7
 2	P	 2	66	Campy	 32	     5501	59.7
 2	P	 2	66	Campy	 33	     5512	59.7
 2	P	 2	66	Campy	 34	     5513	59.7
 2	P	 2	66	Campy	 35	     5521	59.7
 2	P	 2	66	Campy	 36	     5493	59.7
 2	P	 2	66	Campy	 37	     5520	59.7
 2	P	 2	66	Campy	 38	     5524	59.7
 2	P	 2	66	Campy	 39	     5506	59.7
 2	P	 2	66	Campy	 40	     5524	59.7
 2	P	 2	66	Campy	 41	     5525	59.7
 2	P	 2	66	Campy	 42	     5514	59.7
 2	P	 2	66	Campy	 43	     5512	59.7
 2	P	 2	66	Campy	 44	     5523	59.7
 2	P	 2	66	Campy	 45	     5517	59.7
 2	P	 2	66	Yersi	  1	     5961	59.5
 2	P	 2	66	Yersi	  2	     5808	59.6
 2	P	 2	66	Yersi	  3	     5746	59.5
 2	P	 2	66	Yersi	  4	     5696	59.6
 2	P	 2	66	Yersi	  5	     5702	59.6
 2	P	 2	66	Yersi	  6	     5709	59.6
 2	P	 2	66	Yersi	  7	     5742	59.7
 2	P	 2	66	Yersi	  8	     5732	59.6
 2	P	 2	66	Yersi	  9	     5712	59.7
 2	P	 2	66	Yersi	 10	     5689	59.6
 2	P	 2	66	Yersi	 11	     5689	59.7
 2	P	 2	66	Yersi	 12	     5727	59.7
 2	P	 2	66	Yersi	 13	     5732	59.7
 2	P	 2	66	Yersi	 14	     5752	59.7
 2	P	 2	66	Yersi	 15	     5737	59.7
 2	P	 2	66	Yersi	 16	     5792	59.7
 2	P	 2	66	Yersi	 17	     5850	59.7
 2	P	 2	66	Yersi	 18	     5912	59.7
 2	P	 2	66	Yersi	 19	     6047	59.7
 2	P	 2	66	Yersi	 20	     6243	59.7
 2	P	 2	66	Yersi	 21	     6612	59.7
 2	P	 2	66	Yersi	 22	     7292	59.7
 2	P	 2	66	Yersi	 23	     8202	59.7
 2	P	 2	66	Yersi	 24	     9451	59.7
 2	P	 2	66	Yersi	 25	    10905	59.7
 2	P	 2	66	Yersi	 26	    12472	59.7
 2	P	 2	66	Yersi	 27	    13867	59.7
 2	P	 2	66	Yersi	 28	    14950	59.7
 2	P	 2	66	Yersi	 29	    15750	59.7
 2	P	 2	66	Yersi	 30	    16361	59.7
 2	P	 2	66	Yersi	 31	    16856	59.7
 2	P	 2	66	Yersi	 32	    17350	59.7
 2	P	 2	66	Yersi	 33	    17673	59.7
 2	P	 2	66	Yersi	 34	    17953	59.7
 2	P	 2	66	Yersi	 35	    18108	59.7
 2	P	 2	66	Yersi	 36	    18294	59.7
 2	P	 2	66	Yersi	 37	    18608	59.7
 2	P	 2	66	Yersi	 38	    18813	59.7
 2	P	 2	66	Yersi	 39	    18823	59.7
 2	P	 2	66	Yersi	 40	    18908	59.7
 2	P	 2	66	Yersi	 41	    18958	59.7
 2	P	 2	66	Yersi	 42	    19099	59.7
 2	P	 2	66	Yersi	 43	    19155	59.7
 2	P	 2	66	Yersi	 44	    19089	59.7
 2	P	 2	66	Yersi	 45	    19033	59.7
 2	P	 2	66	ICD	  1	    12568	59.5
 2	P	 2	66	ICD	  2	    12275	59.5
 2	P	 2	66	ICD	  3	    12091	59.6
 2	P	 2	66	ICD	  4	    12076	59.6
 2	P	 2	66	ICD	  5	    12078	59.6
 2	P	 2	66	ICD	  6	    12099	59.7
 2	P	 2	66	ICD	  7	    12152	59.6
 2	P	 2	66	ICD	  8	    12041	59.7
 2	P	 2	66	ICD	  9	    12095	59.6
 2	P	 2	66	ICD	 10	    12021	59.7
 2	P	 2	66	ICD	 11	    12158	59.7
 2	P	 2	66	ICD	 12	    12148	59.7
 2	P	 2	66	ICD	 13	    12074	59.7
 2	P	 2	66	ICD	 14	    12099	59.7
 2	P	 2	66	ICD	 15	    12111	59.7
 2	P	 2	66	ICD	 16	    12105	59.7
 2	P	 2	66	ICD	 17	    12182	59.7
 2	P	 2	66	ICD	 18	    12055	59.7
 2	P	 2	66	ICD	 19	    12160	59.7
 2	P	 2	66	ICD	 20	    12120	59.7
 2	P	 2	66	ICD	 21	    12188	59.7
 2	P	 2	66	ICD	 22	    12307	59.7
 2	P	 2	66	ICD	 23	    12424	59.7
 2	P	 2	66	ICD	 24	    12771	59.7
 2	P	 2	66	ICD	 25	    13499	59.7
 2	P	 2	66	ICD	 26	    14607	59.7
 2	P	 2	66	ICD	 27	    16630	59.7
 2	P	 2	66	ICD	 28	    19104	59.7
 2	P	 2	66	ICD	 29	    22389	59.7
 2	P	 2	66	ICD	 30	    25665	59.7
 2	P	 2	66	ICD	 31	    27949	59.7
 2	P	 2	66	ICD	 32	    29744	59.7
 2	P	 2	66	ICD	 33	    30772	59.7
 2	P	 2	66	ICD	 34	    31688	59.7
 2	P	 2	66	ICD	 35	    31893	59.7
 2	P	 2	66	ICD	 36	    32090	59.7
 2	P	 2	66	ICD	 37	    32130	59.7
 2	P	 2	66	ICD	 38	    32244	59.7
 2	P	 2	66	ICD	 39	    32297	59.7
 2	P	 2	66	ICD	 40	    32246	59.7
 2	P	 2	66	ICD	 41	    32368	59.7
 2	P	 2	66	ICD	 42	    32167	59.7
 2	P	 2	66	ICD	 43	    32414	59.7
 2	P	 2	66	ICD	 44	    32134	59.7
 2	P	 2	66	ICD	 45	    32180	59.7
 2	P	 2	66	Salmo	  1	    12112	59.5
 2	P	 2	66	Salmo	  2	    11793	59.6
 2	P	 2	66	Salmo	  3	    11602	59.6
 2	P	 2	66	Salmo	  4	    11530	59.6
 2	P	 2	66	Salmo	  5	    11516	59.6
 2	P	 2	66	Salmo	  6	    11604	59.6
 2	P	 2	66	Salmo	  7	    11624	59.7
 2	P	 2	66	Salmo	  8	    11638	59.6
 2	P	 2	66	Salmo	  9	    11758	59.7
 2	P	 2	66	Salmo	 10	    11736	59.6
 2	P	 2	66	Salmo	 11	    11670	59.6
 2	P	 2	66	Salmo	 12	    11652	59.7
 2	P	 2	66	Salmo	 13	    11722	59.7
 2	P	 2	66	Salmo	 14	    11718	59.7
 2	P	 2	66	Salmo	 15	    11873	59.7
 2	P	 2	66	Salmo	 16	    11733	59.7
 2	P	 2	66	Salmo	 17	    11687	59.7
 2	P	 2	66	Salmo	 18	    11850	59.7
 2	P	 2	66	Salmo	 19	    11777	59.7
 2	P	 2	66	Salmo	 20	    11866	59.7
 2	P	 2	66	Salmo	 21	    11874	59.7
 2	P	 2	66	Salmo	 22	    11848	59.7
 2	P	 2	66	Salmo	 23	    12008	59.7
 2	P	 2	66	Salmo	 24	    11960	59.7
 2	P	 2	66	Salmo	 25	    12016	59.7
 2	P	 2	66	Salmo	 26	    11905	59.7
 2	P	 2	66	Salmo	 27	    12007	59.7
 2	P	 2	66	Salmo	 28	    12038	59.7
 2	P	 2	66	Salmo	 29	    12076	59.7
 2	P	 2	66	Salmo	 30	    12184	59.7
 2	P	 2	66	Salmo	 31	    12167	59.7
 2	P	 2	66	Salmo	 32	    12179	59.7
 2	P	 2	66	Salmo	 33	    12188	59.7
 2	P	 2	66	Salmo	 34	    12170	59.7
 2	P	 2	66	Salmo	 35	    12241	59.7
 2	P	 2	66	Salmo	 36	    12279	59.7
 2	P	 2	66	Salmo	 37	    12231	59.7
 2	P	 2	66	Salmo	 38	    12283	59.7
 2	P	 2	66	Salmo	 39	    12387	59.7
 2	P	 2	66	Salmo	 40	    12320	59.7
 2	P	 2	66	Salmo	 41	    12291	59.7
 2	P	 2	66	Salmo	 42	    12310	59.7
 2	P	 2	66	Salmo	 43	    12241	59.7
 2	P	 2	66	Salmo	 44	    12352	59.7
 2	P	 2	66	Salmo	 45	    12352	59.7
 2	P	 2	74	Campy	  1	     5220	59.5
 2	P	 2	74	Campy	  2	     5097	59.6
 2	P	 2	74	Campy	  3	     5059	59.6
 2	P	 2	74	Campy	  4	     5074	59.6
 2	P	 2	74	Campy	  5	     5070	59.6
 2	P	 2	74	Campy	  6	     5059	59.7
 2	P	 2	74	Campy	  7	     5065	59.7
 2	P	 2	74	Campy	  8	     5066	59.7
 2	P	 2	74	Campy	  9	     5078	59.7
 2	P	 2	74	Campy	 10	     5067	59.7
 2	P	 2	74	Campy	 11	     5073	59.7
 2	P	 2	74	Campy	 12	     5081	59.7
 2	P	 2	74	Campy	 13	     5086	59.7
 2	P	 2	74	Campy	 14	     5081	59.7
 2	P	 2	74	Campy	 15	     5099	59.7
 2	P	 2	74	Campy	 16	     5075	59.7
 2	P	 2	74	Campy	 17	     5071	59.7
 2	P	 2	74	Campy	 18	     5065	59.7
 2	P	 2	74	Campy	 19	     5081	59.7
 2	P	 2	74	Campy	 20	     5084	59.7
 2	P	 2	74	Campy	 21	     5095	59.7
 2	P	 2	74	Campy	 22	     5082	59.7
 2	P	 2	74	Campy	 23	     5077	59.7
 2	P	 2	74	Campy	 24	     5092	59.7
 2	P	 2	74	Campy	 25	     5083	59.7
 2	P	 2	74	Campy	 26	     5083	59.7
 2	P	 2	74	Campy	 27	     5067	59.7
 2	P	 2	74	Campy	 28	     5089	59.7
 2	P	 2	74	Campy	 29	     5095	59.7
 2	P	 2	74	Campy	 30	     5077	59.7
 2	P	 2	74	Campy	 31	     5075	59.7
 2	P	 2	74	Campy	 32	     5098	59.7
 2	P	 2	74	Campy	 33	     5097	59.7
 2	P	 2	74	Campy	 34	     5110	59.7
 2	P	 2	74	Campy	 35	     5118	59.7
 2	P	 2	74	Campy	 36	     5111	59.7
 2	P	 2	74	Campy	 37	     5086	59.7
 2	P	 2	74	Campy	 38	     5095	59.7
 2	P	 2	74	Campy	 39	     5108	59.7
 2	P	 2	74	Campy	 40	     5120	59.7
 2	P	 2	74	Campy	 41	     5101	59.7
 2	P	 2	74	Campy	 42	     5130	59.7
 2	P	 2	74	Campy	 43	     5108	59.7
 2	P	 2	74	Campy	 44	     5140	59.7
 2	P	 2	74	Campy	 45	     5160	59.7
 2	P	 2	74	Yersi	  1	     5725	59.6
 2	P	 2	74	Yersi	  2	     5664	59.6
 2	P	 2	74	Yersi	  3	     5616	59.6
 2	P	 2	74	Yersi	  4	     5574	59.7
 2	P	 2	74	Yersi	  5	     5608	59.6
 2	P	 2	74	Yersi	  6	     5607	59.7
 2	P	 2	74	Yersi	  7	     5640	59.7
 2	P	 2	74	Yersi	  8	     5654	59.7
 2	P	 2	74	Yersi	  9	     5639	59.6
 2	P	 2	74	Yersi	 10	     5632	59.7
 2	P	 2	74	Yersi	 11	     5641	59.7
 2	P	 2	74	Yersi	 12	     5660	59.7
 2	P	 2	74	Yersi	 13	     5669	59.7
 2	P	 2	74	Yersi	 14	     5655	59.7
 2	P	 2	74	Yersi	 15	     5668	59.7
 2	P	 2	74	Yersi	 16	     5669	59.7
 2	P	 2	74	Yersi	 17	     5686	59.7
 2	P	 2	74	Yersi	 18	     5671	59.7
 2	P	 2	74	Yersi	 19	     5690	59.7
 2	P	 2	74	Yersi	 20	     5711	59.7
 2	P	 2	74	Yersi	 21	     5681	59.7
 2	P	 2	74	Yersi	 22	     5728	59.7
 2	P	 2	74	Yersi	 23	     5718	59.7
 2	P	 2	74	Yersi	 24	     5714	59.7
 2	P	 2	74	Yersi	 25	     5703	59.7
 2	P	 2	74	Yersi	 26	     5714	59.7
 2	P	 2	74	Yersi	 27	     5745	59.7
 2	P	 2	74	Yersi	 28	     5746	59.7
 2	P	 2	74	Yersi	 29	     5733	59.7
 2	P	 2	74	Yersi	 30	     5721	59.7
 2	P	 2	74	Yersi	 31	     5731	59.7
 2	P	 2	74	Yersi	 32	     5772	59.7
 2	P	 2	74	Yersi	 33	     5800	59.7
 2	P	 2	74	Yersi	 34	     5791	59.7
 2	P	 2	74	Yersi	 35	     5852	59.7
 2	P	 2	74	Yersi	 36	     5912	59.7
 2	P	 2	74	Yersi	 37	     6076	59.7
 2	P	 2	74	Yersi	 38	     6317	59.7
 2	P	 2	74	Yersi	 39	     6715	59.7
 2	P	 2	74	Yersi	 40	     7353	59.7
 2	P	 2	74	Yersi	 41	     8280	59.7
 2	P	 2	74	Yersi	 42	     9577	59.7
 2	P	 2	74	Yersi	 43	    10928	59.7
 2	P	 2	74	Yersi	 44	    12271	59.7
 2	P	 2	74	Yersi	 45	    13445	59.7
 2	P	 2	74	ICD	  1	    12155	59.5
 2	P	 2	74	ICD	  2	    11866	59.6
 2	P	 2	74	ICD	  3	    11717	59.6
 2	P	 2	74	ICD	  4	    11599	59.6
 2	P	 2	74	ICD	  5	    11594	59.6
 2	P	 2	74	ICD	  6	    11641	59.7
 2	P	 2	74	ICD	  7	    11617	59.7
 2	P	 2	74	ICD	  8	    11559	59.7
 2	P	 2	74	ICD	  9	    11577	59.6
 2	P	 2	74	ICD	 10	    11548	59.7
 2	P	 2	74	ICD	 11	    11561	59.7
 2	P	 2	74	ICD	 12	    11529	59.7
 2	P	 2	74	ICD	 13	    11445	59.7
 2	P	 2	74	ICD	 14	    11441	59.7
 2	P	 2	74	ICD	 15	    11510	59.7
 2	P	 2	74	ICD	 16	    11540	59.7
 2	P	 2	74	ICD	 17	    11430	59.7
 2	P	 2	74	ICD	 18	    11470	59.7
 2	P	 2	74	ICD	 19	    11494	59.7
 2	P	 2	74	ICD	 20	    11515	59.7
 2	P	 2	74	ICD	 21	    11562	59.7
 2	P	 2	74	ICD	 22	    11681	59.7
 2	P	 2	74	ICD	 23	    11782	59.7
 2	P	 2	74	ICD	 24	    12093	59.7
 2	P	 2	74	ICD	 25	    12773	59.7
 2	P	 2	74	ICD	 26	    13938	59.7
 2	P	 2	74	ICD	 27	    15838	59.7
 2	P	 2	74	ICD	 28	    18531	59.7
 2	P	 2	74	ICD	 29	    22072	59.7
 2	P	 2	74	ICD	 30	    25788	59.7
 2	P	 2	74	ICD	 31	    28769	59.7
 2	P	 2	74	ICD	 32	    30818	59.7
 2	P	 2	74	ICD	 33	    31721	59.7
 2	P	 2	74	ICD	 34	    32563	59.7
 2	P	 2	74	ICD	 35	    32805	59.7
 2	P	 2	74	ICD	 36	    33086	59.7
 2	P	 2	74	ICD	 37	    32998	59.7
 2	P	 2	74	ICD	 38	    33126	59.7
 2	P	 2	74	ICD	 39	    33118	59.7
 2	P	 2	74	ICD	 40	    33051	59.7
 2	P	 2	74	ICD	 41	    33281	59.7
 2	P	 2	74	ICD	 42	    33168	59.7
 2	P	 2	74	ICD	 43	    33101	59.7
 2	P	 2	74	ICD	 44	    33332	59.7
 2	P	 2	74	ICD	 45	    33458	59.7
 2	P	 2	74	Salmo	  1	    11661	59.5
 2	P	 2	74	Salmo	  2	    11498	59.6
